Active Status,Type,Sku,Description,Sales Tax Code,Account,COGS Account,Asset Account,Accumulated Depreciation,Purchase Description,Quantity On Hand (2025),U/M,U/M Set,Cost,Preferred Vendor,Tax Agency,Price,Reorder Pt (Min),MPN,Category
Active,Inventory Part,WEB22801,Bougainvillea,Tax,Trees:WEB Trees:Tropical:Bougainvillea (Bougainvillea spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Bougainvillea,1,each (ea),Count in each,58,,,145,,,WEB Trees
Active,Inventory Part,WEB22888,Pink Bougainvillea,Tax,Trees:WEB Trees:Tropical:Bougainvillea (Bougainvillea spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Pink Bougainvillea,1,each (ea),Count in each,90,,,225,,,WEB Trees
Active,Inventory Part,WEB24768,Bougainvillea Purple Flower,Tax,Trees:WEB Trees:Tropical:Bougainvillea (Bougainvillea spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Bougainvillea Purple Flower,1,each (ea),Count in each,158,,,395,,,WEB Trees
Active,Inventory Part,WEB24787,Bougainvillea,Tax,Trees:WEB Trees:Tropical:Bougainvillea (Bougainvillea spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Bougainvillea,1,each (ea),Count in each,220,,,550,,,WEB Trees
Active,Inventory Part,WEB24789,Bougainvillea,Tax,Trees:WEB Trees:Tropical:Bougainvillea (Bougainvillea spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Bougainvillea,1,each (ea),Count in each,340,,,850,,,WEB Trees
Active,Inventory Part,WEB24792,Pixie Bougainvillea MLW Pot,Tax,Trees:WEB Trees:Tropical:Bougainvillea (Bougainvillea spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Pixie Bougainvillea MLW Pot,1,each (ea),Count in each,50,,,125,,,WEB Trees
Active,Inventory Part,WEB24823,Bougainvillea,Tax,Trees:WEB Trees:Tropical:Bougainvillea (Bougainvillea spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Bougainvillea,1,each (ea),Count in each,500,,,1250,,,WEB Trees
Active,Inventory Part,WEB24830,Bougainvillea 90 YO,Tax,Trees:WEB Trees:Tropical:Bougainvillea (Bougainvillea spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Bougainvillea 90 YO,1,each (ea),Count in each,1800,,,4500,,,WEB Trees
Active,Inventory Part,WEB24851,Bougainvillea,Tax,Trees:WEB Trees:Tropical:Bougainvillea (Bougainvillea spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Bougainvillea,1,each (ea),Count in each,1500,,,,,,WEB Trees
Active,Inventory Part,WEB24852,Pixie Bougainvillea,Tax,Trees:WEB Trees:Tropical:Bougainvillea (Bougainvillea spp.),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Pixie Bougainvillea,1,each (ea),Count in each,1500,,,,,,WEB Trees
Active,Inventory Part,WEB11147,Brazilian Rain Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Rain Tree,1,each (ea),Count in each,27,Dragon Tree Bonsai (V),,,,,WEB Trees
Active,Inventory Part,WEB14001,Brazilian Rain Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Rain Tree,1,each (ea),Count in each,15,,,125,,,WEB Trees
Active,Inventory Part,WEB14044,Brazilian Rain Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Rain Tree,1,each (ea),Count in each,15,,,150,,,WEB Trees
Active,Inventory Part,WEB14650,Brazilian Rain Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Rain Tree,1,each (ea),Count in each,15,,,150,,,WEB Trees
Active,Inventory Part,WEB14736,Brazilian Rain Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Rain Tree,1,each (ea),Count in each,158,,,395,,,WEB Trees
Active,Inventory Part,WEB14784,Brazilian Rain Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Rain Tree,1,each (ea),Count in each,15,,,150,,,WEB Trees
Active,Inventory Part,WEB14838,Brazilian Rain Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Rain Tree,1,each (ea),Count in each,15,,,150,,,WEB Trees
Active,Inventory Part,WEB16600,"6"" Brazilian Rain Tree",Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"6"" Brazilian Rain Tree",1,each (ea),Count in each,7,Dragon Tree Bonsai (V),,,,,WEB Trees
Active,Inventory Part,WEB18505,Rain tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Rain tree,1,each (ea),Count in each,50,,,,,,WEB Trees
Active,Inventory Part,WEB22287,Brazilian Rain Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Rain Tree,1,each (ea),Count in each,66,,,165,,,WEB Trees
Active,Inventory Part,WEB22312,Brazilian Rain Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Rain Tree,1,each (ea),Count in each,58,,,145,,,WEB Trees
Active,Inventory Part,WEB22353,Brazilian Rain Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Rain Tree,1,,,130,,,325,,,WEB Trees
Active,Inventory Part,WEB22528,Brazilian Raintree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Raintree,1,each (ea),Count in each,114,,,285,,,WEB Trees
Active,Inventory Part,WEB24639,Brazilian Rin Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,,,1,each (ea),Count in each,350,,,,,,WEB Trees
Active,Inventory Part,WEB24781,Brazilian Rain Tree,Tax,Trees:WEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Brazilian Rain Tree,1,each (ea),Count in each,1800,,,,,,WEB Trees
Active,Inventory Part,WEB1058,Jade (WEB1058),Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade (WEB1058),1,each (ea),Count in each,247.5,,,495,,,WEB Trees
Active,Inventory Part,WEB11092,"Cork Jade - 6""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 6""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11490,"Mini Jade - 14""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Mini Jade - 14""",1,each (ea),Count in each,55,,,,,,TWEB Trees
Active,Inventory Part,WEB11571,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11579,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11606,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11609,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11619,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11703,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11733,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11734,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11741,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11748,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11749,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11758,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB11785,"Cork Jade - 8""",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Cork Jade - 8""",1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,WEB12405,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,375,,,750,,,WEB Trees
Active,Inventory Part,WEB13186,Mini Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Mini Jade,1,each (ea),Count in each,37,Dragon Tree Bonsai (V),,,,,WEB Trees
Active,Inventory Part,WEB13279,Mini Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Mini Jade,1,each (ea),Count in each,27,Dragon Tree Bonsai (V),,,,,WEB Trees
Active,Inventory Part,WEB13483,Mini Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Mini Jade,1,each (ea),Count in each,27,,,115,,,WEB Trees
Active,Inventory Part,WEB14321,Dwarf Jade Cork Bark,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade Cork Bark,1,each (ea),Count in each,25,Taiyo,,,,,WEB Trees
Active,Inventory Part,WEB14461,Dwarf Jade Cork Bark,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade Cork Bark,1,each (ea),Count in each,25,Taiyo,,,,,WEB Trees
Active,Inventory Part,WEB14975,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,25,,,125,,,WEB Trees
Active,Inventory Part,WEB15722,Frank Yee Cork Bark Jades,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jades,1,each (ea),Count in each,162.5,,,325,,,WEB Trees
Active,Inventory Part,WEB15816,Frank Yee Cork Bark Jades,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jades,1,each (ea),Count in each,162.5,,,325,,,WEB Trees
Active,Inventory Part,WEB16016,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,5,Dragon Tree Bonsai (V),,,,,WEB Trees
Active,Inventory Part,WEB16129,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,15,Dragon Tree Bonsai (V),,,,,WEB Trees
Active,Inventory Part,WEB16142,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,5,Dragon Tree Bonsai (V),,,,,WEB Trees
Active,Inventory Part,WEB16375,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,5,Dragon Tree Bonsai (V),,,,,WEB Trees
Active,Inventory Part,WEB16505,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB16809,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,5,Dragon Tree Bonsai (V),,,,,WEB Trees
Active,Inventory Part,WEB16813,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,5,Dragon Tree Bonsai (V),,,,,WEB Trees
Active,Inventory Part,WEB17972,Cork Bark Jade - Frank Yee,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade - Frank Yee,1,each (ea),Count in each,425,,,850,,,WEB Trees
Active,Inventory Part,WEB19017,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,82.5,Taiyo,,165,,,WEB Trees
Active,Inventory Part,WEB19032,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB19047,Jade - 3 tree groves,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade - 3 tree groves,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB19060,Jade - 3 tree groves,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade - 3 tree groves,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB19069,Jade - 3 tree groves,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade - 3 tree groves,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB19074,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,25,Taiyo,,,,,WEB Trees
Active,Inventory Part,WEB19075,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,25,Taiyo,,,,,WEB Trees
Active,Inventory Part,WEB19077,Jade - 3 tree groves,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade - 3 tree groves,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB19083,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB19086,Jade - 3 tree groves,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade - 3 tree groves,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB19250,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB19270,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,25,Taiyo,,,,,WEB Trees
Active,Inventory Part,WEB19569,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB19776,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB19782,"Jade (8"")",Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"Jade (8"")",1,each (ea),Count in each,10,,,,,,WEB Trees
Active,Inventory Part,WEB19851,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,25,Taiyo,,,,,WEB Trees
Active,Inventory Part,WEB19865,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,25,Taiyo,,,,,WEB Trees
Active,Inventory Part,WEB19980,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,25,,,,,,WEB Trees
Active,Inventory Part,WEB21696,Dwarf Mini Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Mini Jade,1,each (ea),Count in each,70,,,175,,,WEB Trees
Active,Inventory Part,WEB22001,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22040,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,46,,,115,,,WEB Trees
Active,Inventory Part,WEB22058,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,46,,,115,,,WEB Trees
Active,Inventory Part,WEB22085,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,46,,,115,,,WEB Trees
Active,Inventory Part,WEB22097,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22102,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22107,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22115,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22116,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22120,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22121,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22122,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22127,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22128,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22129,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22130,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22133,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22138,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22141,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22143,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
